"","l2fc","fg_exprs","bg_exprs"
"LAMP3",0.0675561715068589,5.67282997671847e-06,5.36756849320405e-06
"MCF2L2",1.1781825566873,2.04655090667658e-06,3.46294741497036e-07
"B3GNT5",0.323820084455675,2.98878593177603e-05,2.36779029498598e-05
"KLHL6",2.07869097884147,2.91894924937666e-05,6.14673166157238e-06
"KLHL6-AS1",1.13252630785671,2.04655090667658e-06,3.89581584184165e-07
"KLHL24",-0.0602321021842339,2.44540425856172e-05,2.55392371854064e-05
"YEATS2",-0.450368593529512,4.70557325257753e-06,6.79603430187932e-06
"YEATS2-AS1",-0.00823894403914502,3.7345819464901e-08,4.32868426871295e-08
"MAP6D1",0.0308752808100612,2.42747826521857e-07,2.16434213435647e-07
"PARL",0.0589029153491439,4.51324228233329e-05,4.32868426871295e-05
"ABCC5",-1.00520874952566,6.63635211891291e-06,1.43279449294398e-05
"ABCC5-AS1",-0.103712300511186,1.12037458394703e-08,8.65736853742589e-08
"HTR3D",0,0,0
"HTR3C",0.00537782712473051,3.7345819464901e-09,0
"HTR3E-AS1",0,0,0
"HTR3E",0.0160737128662002,1.12037458394703e-08,0
"RP11-778D9.13",0.0786354220832262,5.60187291973515e-08,0
"RP11-778D9.12",-0.00868107278891364,2.09136589003446e-07,2.16434213435647e-07
"EIF2B5",-0.546732206755171,1.53603355459138e-05,2.28987397814915e-05
"DVL3",-0.85927100541611,7.59240509721438e-06,1.45876659855626e-05
"AP2M1",-0.118588621107522,0.000127827270864463,0.000138864191340311
"ABCF3",-0.147954575073176,1.03335882459381e-05,1.15575869974636e-05
"VWA5B2",0.0266908844186505,1.86729097324505e-08,0
"ALG3",-0.551541572367903,2.76807213873846e-05,4.10359268673987e-05
"ECE2",-1.53562588685051,3.80927358541991e-06,1.29427659634517e-05
"CAMK2N2",-0.0134422085647555,3.36112375184109e-08,4.32868426871295e-08
"PSMD2",-0.804306658697539,3.86379848183866e-05,6.8220064074916e-05
"EIF4G1",-1.15781673219003,2.9984958448369e-05,6.81334903895418e-05
"FAM131A",-0.841245514046546,3.27896294901831e-06,6.66617377381794e-06
"CLCN2",-0.77968992942157,3.13704883505169e-07,1.25531843792675e-06
"POLR2H",-1.55614923743168,2.78674504847091e-05,8.38899011276569e-05
"THPO",-0.214263239555837,4.85495653043713e-08,2.16434213435647e-07
"CHRD",-1.24627282446188,7.84262208762922e-08,1.55832633673666e-06
"RP11-433C9.2",0,0,0
"EIF2B5-AS1",0.622948517374069,8.06669700441862e-07,1.73147370748518e-07
"EPHB3",-2.01757206496241,2.09136589003446e-07,3.89581584184165e-06
"MAGEF1",-1.9476999385446,9.70617847892778e-06,4.03000505417175e-05
"RP11-329B9.4",-0.390131636873026,9.33645486622526e-08,4.32868426871295e-07
"RP11-329B9.3",-0.14945381044052,1.86729097324505e-08,1.29860528061388e-07
"RP11-329B9.5",-0.109050331229096,7.46916389298021e-09,8.65736853742589e-08
"RP11-329B9.1",0.105216588599221,4.48149833578812e-07,3.46294741497036e-07
"VPS8",0.521133206415653,1.45984808288298e-05,9.86940013266552e-06
"C3orf70",0.0391301159973876,2.05402007056956e-07,1.73147370748518e-07
"EHHADH-AS1",0,0,0
"EHHADH",-0.859463425628187,1.22120829650226e-06,3.03007898809906e-06
"MAP3K13",-1.56396050437762,4.22642638884285e-05,0.000126917022758664
"TMEM41A",-1.54825879144444,9.70244389698129e-06,3.03007898809906e-05
"LIPH",-4.64955976116648,1.86729097324505e-07,2.87857503869411e-05
"SENP2",-0.588004208727153,8.96673125352274e-06,1.39816501879428e-05
"IGF2BP2",-2.80229444090348,2.38266328186069e-06,2.25957318826816e-05
"IGF2BP2-AS1",0.00537782712473051,3.7345819464901e-09,0
"TRA2B",-0.21235693138676,0.000108960162870795,0.000126397580646418
"ETV5",-0.832009602475387,7.9994745293818e-06,1.50205344124339e-05
"ETV5-AS1",0.00537782712473051,3.7345819464901e-09,0
"DGKG",0.358104132729049,1.22494287844875e-06,7.35876325681201e-07
"RP11-78H24.1",0,0,0
"RP11-48F14.1",0,0,0
"RP11-48F14.2",0,0,0
"CRYGS",-0.0502425773934987,2.16605752896426e-07,2.59721056122777e-07
"TBCCD1",0.294996189387257,2.93538140994122e-06,2.2076289770436e-06
"DNAJB11",-0.355352994958307,7.0195202266228e-05,9.00799196319164e-05
"RP11-573D15.8",0.29483659334129,1.02327545333829e-06,6.49302640306942e-07
"AHSG",0.0107356821482897,7.46916389298021e-09,0
"FETUB",0,0,0
"HRG",0.052896924871278,3.7345819464901e-08,0
"KNG1",-0.107749635114036,4.85495653043713e-08,1.29860528061388e-07
"RP11-573D15.9",0.0248905201019794,3.6972361270252e-07,3.46294741497036e-07
"EIF4A2",0.197698501837212,0.000278353330799693,0.000242579466418673
"RFC4",-0.61666362159045,8.29077192120803e-06,1.32457738622616e-05
"RP11-573D15.3",0.00537782712473051,3.7345819464901e-09,0
"RP11-573D15.2",0.48233955628545,1.2436157881812e-06,6.06015797619812e-07
"ADIPOQ",-0.0773144517459684,2.98766555719208e-08,8.65736853742589e-08
"ADIPOQ-AS1",0.0174995531728034,5.60187291973515e-08,4.32868426871295e-08
"ST6GAL1",0.561348282720678,2.85172677433984e-05,1.90029239396498e-05
"RPL39L",-1.0421816717723,1.48300249095122e-05,3.15993951616045e-05
"RP11-208N14.4",0.00537782712473051,3.7345819464901e-09,0
"RTP1",-0.0291655561431037,2.24074916789406e-08,4.32868426871295e-08
"MASP1",-0.16007098199297,1.12037458394703e-08,1.29860528061388e-07
"RTP4",-0.422028033493474,7.53265178607054e-06,1.04321290875982e-05
"RP11-567G11.1",0.00537782712473051,3.7345819464901e-09,0
"SST",-0.474650539570967,0,3.89581584184165e-07
"RTP2",0.0107356821482897,7.46916389298021e-09,0
"RP11-211G3.3",0.0476936603456674,3.36112375184109e-08,0
"BCL6",-0.350346861793379,1.41129851757861e-05,1.82670476139686e-05
"RP11-211G3.2",-0.0132816325790286,1.19506622287683e-07,1.29860528061388e-07
"RP11-30O15.1",-0.0557580417856923,3.7345819464901e-09,4.32868426871295e-08
"RP11-44H4.1",0,0,0
"RP11-132N15.3",0.0786354220832262,5.60187291973515e-08,0
"RP11-132N15.1",0,0,0
"RP11-132N15.2",0,0,0
"RP11-430L16.1",0,0,0
"LPP-AS2",-0.784910283627697,8.36546356013783e-07,2.16434213435647e-06
"LPP",-1.3676752787417,3.13928958421958e-05,8.2591295847043e-05
"LPP-AS1",-0.0134422085647555,3.36112375184109e-08,4.32868426871295e-08
"TPRG1-AS1",0.089242822222056,1.44528321329167e-06,1.29860528061388e-06
"TPRG1",0.963655721109846,7.02848322329437e-06,3.11665267347332e-06
"TPRG1-AS2",0.00537782712473051,3.7345819464901e-09,0
"TP63",-1.51587913556501,2.42747826521857e-07,2.55392371854064e-06
"P3H2",-0.845781125058679,1.79633391626174e-06,4.02567636990304e-06
"P3H2-AS1",0.286106856082098,3.24908629344639e-07,8.65736853742589e-08
"CLDN1",-2.45967546611425,4.40680669685832e-06,2.8742463544254e-05
"CLDN16",-1.15168958409374,1.90463679270995e-07,1.64490002211092e-06
"TMEM207",0,0,0
"IL1RAP",0.525766813417353,1.43370600925755e-05,9.65296591922987e-06
"RP11-268E23.2",0,0,0
"RP11-95L3.2",0,0,0
"GMNC",-0.598163884940403,3.7345819464901e-09,5.19442112245553e-07
"OSTN",0.0160737128662002,1.12037458394703e-08,0
"OSTN-AS1",1.45237435129827,1.7365806051179e-06,0
"UTS2B",0.339314509854738,2.65155318200797e-07,0
"CCDC50",0.425401614913818,4.46394580063962e-05,3.29845741275926e-05
"PYDC2",0.00537782712473051,3.7345819464901e-09,0
"RP11-197K6.1",0,0,0
"RP11-655G22.1",0.0107356821482897,7.46916389298021e-09,0
"FGF12",-0.972043755252806,1.71790769538545e-07,1.29860528061388e-06
"FGF12-AS1",0,0,0
"FGF12-AS2",0,0,0
"FGF12-AS3",0.0213920654394794,1.49383277859604e-08,0
"MB21D2",1.3592280547957,5.00807439024323e-06,1.34189212330101e-06
"RP11-143P4.2",-0.0611358689104228,0,4.32868426871295e-08
"HRASLS",-3.59844930950638,3.5478528491656e-07,1.54101159966181e-05
"ATP13A5",-2.03517048687647,1.49383277859604e-08,3.15993951616045e-06
"ATP13A5-AS1",-0.230384256071794,0,1.73147370748518e-07
"ATP13A4",-2.87184176315488,2.12871170949936e-07,7.87820536905756e-06
"ATP13A4-AS1",-0.0611358689104228,0,4.32868426871295e-08
"OPA1",-0.52255887225494,1.34370258434714e-05,1.9738800265331e-05
"OPA1-AS1",0.0160737128662002,1.12037458394703e-08,0
"RP11-528A4.2",-0.119786013377386,0,8.65736853742589e-08
"RP11-699L21.1",-0.62063554977385,1.00833712555233e-07,6.92589482994071e-07
"RP11-699L21.2",0,0,0
"RP11-407B7.3",0,0,0
"RP11-135A1.3",0.0107356821482897,7.46916389298021e-09,0
"RP11-135A1.2",-0.23420367636681,7.0957056983312e-08,2.59721056122777e-07
"HES1",-2.61845868689373,1.21187184163604e-05,7.95612168589439e-05
"RP11-513G11.4",-2.0624982408998,3.7345819464901e-08,3.33308688690897e-06
"RP11-513G11.3",0.125592271797729,1.38179532020134e-07,4.32868426871295e-08
"RP11-513G11.2",-0.119786013377386,0,8.65736853742589e-08
"LINC00887",-0.322778221099488,6.64755586475238e-07,1.08217106717824e-06
"CPN2",0.0107356821482897,7.46916389298021e-09,0
"LRRC15",0.00537782712473051,3.7345819464901e-09,0
"GP5",0.0319703127673192,2.24074916789406e-08,0
"ATP13A3",0.0101998858187742,2.57275350293703e-05,2.55392371854064e-05
"LINC00884",-0.311694850979458,2.17726127480373e-06,2.9435053027248e-06
"TMEM44-AS1",-1.31080469364839,2.02040883305115e-06,6.49302640306942e-06
"TMEM44",-1.39133343613276,1.7739264245828e-06,6.27659218963377e-06
"AC046143.3",-0.139600984866396,2.61420736254307e-07,3.89581584184165e-07
"RP11-534C12.1",-0.0825555214920708,2.61420736254307e-08,8.65736853742589e-08
"LSG1",-0.754059282742692,8.85842837707452e-06,1.56265502100537e-05
"FAM43A",0.85445649382645,8.7912059020377e-06,4.4152579540872e-06
"AC106706.1",0,0,0
"AC090505.6",0.0266908844186505,1.86729097324505e-08,0
"AC090505.4",0.0901478933697662,7.0957056983312e-07,6.06015797619812e-07
"AC090505.1",0,0,0
"XXYLT1",-0.88447996911866,4.65328910532667e-06,9.43653170579422e-06
"XXYLT1-AS1",0.0107356821482897,7.46916389298021e-09,0
"XXYLT1-AS2",0.568244652376424,7.3944722540504e-07,1.73147370748518e-07
"ACAP2",0.413100153839106,4.31568289736396e-05,3.21621241165372e-05
"PPP1R2",0.930286707911539,0.000135281496429658,7.05142667373339e-05
"AC091633.3",0.149728358691796,2.05402007056956e-07,8.65736853742589e-08
"APOD",-7.20048039770373,1.12784374784001e-06,0.000311968275246142
"AC069513.4",0.0949183938096554,5.30310636401595e-07,4.32868426871295e-07
"LINC00969",0.246227935093783,3.25319433358753e-05,2.72707108928916e-05
"MUC20",-2.48638198505377,8.70157593532194e-07,9.47981854848135e-06
"MUC4",-5.54180792815153,3.6972361270252e-07,6.28092087390248e-05
"AC124944.5",-0.0611358689104228,0,4.32868426871295e-08
"TNK2",0.245873960976134,9.57920269274711e-06,7.92149221174469e-06
"TNK2-AS1",0.469349690037749,4.44415251632322e-07,4.32868426871295e-08
"AC124944.3",-0.084824322296034,3.5105070297007e-07,4.32868426871295e-07
"RP11-352G9.1",-0.144174382091851,2.24074916789406e-08,1.29860528061388e-07
"RP11-480A16.1",-0.646803552365686,9.93398797766368e-07,2.12105529166934e-06
"TFRC",1.27194217863359,0.000106992038184995,4.37197111140007e-05
"LINC00885",-1.32302375759773,2.12871170949936e-07,2.03448160629508e-06
"ZDHHC19",0.953023382009003,1.7739264245828e-06,4.32868426871295e-07
"SLC51A",-1.36146448115257,2.53951572361327e-06,8.09463958249321e-06
"PCYT1A",0.376959086174393,1.98605067914344e-05,1.50638212551211e-05
"RP11-447L10.1",0,0,0
"AC069257.8",0.00537782712473051,3.7345819464901e-09,0
"TCTEX1D2",-2.77366257923983,4.65328910532667e-06,3.76595531378026e-05
"TM4SF19-TCTEX1D2",0.181307516132214,1.82994515378015e-07,4.32868426871295e-08
"TM4SF19-AS1",-0.166871896514375,2.76359064040268e-07,4.32868426871295e-07
"TM4SF19",1.28852468012278,5.03795104581515e-06,1.4717526513624e-06
"UBXN7",-0.674752795030392,9.60534476637255e-06,1.59295581088636e-05
"UBXN7-AS1",0.0107356821482897,7.46916389298021e-09,0
"RNF168",0.5819430688703,2.25269983012283e-05,1.4717526513624e-05
"CTD-2002J20.1",-0.103712300511186,1.12037458394703e-08,8.65736853742589e-08
"SMCO1",0.0213920654394794,1.49383277859604e-08,0
"WDR53",-0.56937462274449,3.64121739782785e-06,5.88701060544961e-06
"FBXO45",-1.22231452676631,3.45448830050335e-06,9.39324486310709e-06
"LINC01063",0.0681000689381721,3.6598903075603e-07,3.03007898809906e-07
"NRROS",2.47734342990817,1.05950089821924e-05,1.08217106717824e-06
"PIGX",-0.815884045567759,1.66823775549713e-05,3.01276425102421e-05
"CEP19",-0.328368822811419,2.55445405139923e-06,3.46294741497036e-06
"PAK2",0.511073462102295,7.90162848238376e-05,5.51474375834029e-05
"SENP5",-0.00571660526468839,1.10767700532896e-05,1.11247185705923e-05
"NCBP2",-0.241684719856291,3.51013357150605e-05,4.16852295077057e-05
"NCBP2-AS1",0.101727193369719,1.19506622287683e-07,4.32868426871295e-08
"NCBP2-AS2",-0.609155167353325,2.1137733817134e-05,3.2768139914157e-05
"PIGZ",-0.826077659167839,1.3220420090575e-06,3.11665267347332e-06
"MFI2",-1.1081515513326,1.41167197577326e-06,4.19882374065156e-06
"MFI2-AS1",-1.21575736532685,4.36946087739342e-07,2.33748950510499e-06
"DLG1",-0.773326751646014,1.74143556164833e-05,3.04739372517391e-05
"DLG1-AS1",-0.250687986533653,2.24074916789406e-08,2.16434213435647e-07
"AC128709.3",0,0,0
"AC128709.4",0,0,0
"AC128709.2",0,0,0
"RP13-616I3.1",-0.0397438034709436,1.49383277859604e-08,4.32868426871295e-08
"BDH1",-1.90553038890194,2.62914569032903e-06,1.25964712219547e-05
"RP11-496H1.2",-0.0825555214920708,2.61420736254307e-08,8.65736853742589e-08
"AC024560.2",-0.00587112216275701,8.21608028227823e-08,8.65736853742589e-08
"RUBCN",0.608872680974626,1.1879705171785e-05,7.44533694218627e-06
"FYTTD1",-0.127440165742119,3.07057327640416e-05,3.36338767678996e-05
"RP11-803P9.1",-0.00847693026683597,1.23241204234173e-07,1.29860528061388e-07
"LRCH3",0.135823058806431,1.02290199514364e-05,9.22009749235857e-06
"AC055764.1",0.0107356821482897,7.46916389298021e-09,0
"IQCG",-1.11908934539563,7.43181807351531e-06,1.73147370748518e-05
"RPL35A",-0.154920917886996,0.00199674652183818,0.00222321224041097
"LMLN",-1.74061027858162,1.50130194248902e-06,7.35876325681201e-06
"LMLN-AS1",0.0213920654394794,1.49383277859604e-08,0
"ZNF595",-0.771298055680425,2.14738461923181e-06,4.37197111140007e-06
"ZNF718",0.146820241231849,1.16145498535842e-06,9.52310539116848e-07
"ZNF732",0,0,0
"ZNF141",1.17185530231172,5.93425071297277e-06,2.07776844898221e-06
"RP11-2H3.7",0,0,0
"RP11-2H3.6",-0.0773144517459684,2.98766555719208e-08,8.65736853742589e-08
"ZNF721",0.211597912303168,1.5095180227713e-05,1.28994791207646e-05
"PIGG",-0.0371167179783331,8.20114195449227e-06,8.44093432399024e-06
"RP11-1263C18.1",0,0,0
"PDE6B",0.410170091722245,3.89516897018918e-06,2.68378424660203e-06
"RP11-1191J2.2",-0.0291655561431037,2.24074916789406e-08,4.32868426871295e-08
"RP11-1191J2.5",-0.0286148562785168,1.29589993543207e-06,1.34189212330101e-06
"ATP5I",-0.548889175057985,0.000117919424960425,0.000172974223377769
"MYL5",-0.0667779814188445,6.85669245375583e-06,7.22890272875062e-06
"MFSD7",0.398023222887337,1.3037425575197e-05,9.65296591922987e-06
"PCGF3",-1.00887550534831,8.12271573361597e-06,1.73580239175389e-05
"RP11-1191J2.4",0,0,0
"RP11-440L14.4",-1.14911825045236,6.61021004528748e-07,2.68378424660203e-06
"RP11-440L14.1",-0.788396935471933,2.63661485422201e-06,5.28099480782979e-06
"AC139887.4",-0.229761374429694,3.7345819464901e-08,2.16434213435647e-07
"CPLX1",-0.673734370047291,7.3944722540504e-07,1.77476055017231e-06
"RP11-440L14.3",0,0,0
"GAK",-0.325898855777302,1.93787457203371e-05,2.45436398036024e-05
"TMEM175",-0.00161781500071124,1.07219847683731e-05,1.07351369864081e-05
"DGKQ",-0.822579243988678,2.23328000400108e-06,4.71826585289711e-06
"SLC26A1",-0.181473492574818,3.39846957130599e-07,5.19442112245553e-07
"IDUA",0.0228634950167207,6.74465499536113e-06,6.62288693113081e-06
"FGFRL1",-1.41064916006235,1.86729097324505e-06,6.62288693113081e-06
"RP11-460I19.2",0,0,0
"RNF212",-2.41105607450009,7.50650971244511e-07,8.31107379592885e-06
"RP11-20I20.2",0.00537782712473051,3.7345819464901e-09,0
"AC092535.3",-0.290397733000972,1.00833712555233e-07,3.46294741497036e-07
"SPON2",1.7924891404477,2.43569434550085e-05,6.3198790323209e-06
"RP11-20I20.4",-0.0680666394086426,2.01667425110466e-07,2.59721056122777e-07
"CTBP1-AS",1.13946188881217,2.25195291373353e-06,4.76155269558424e-07
"CTBP1",-0.23771701610042,2.73446090122005e-05,3.242184517266e-05
"CTBP1-AS2",-0.255510178315329,5.02301271802919e-06,6.19001850425951e-06
"MAEA",-0.107494169694268,1.50354269165692e-05,1.62758528503607e-05
"UVSSA",-0.434505182746507,5.44128589603608e-06,7.70505799830904e-06
"CRIPAK",-1.04865035541709,1.57599358141882e-06,4.32868426871295e-06
"NKX1-1",0,0,0
"RP13-1016M1.2",-0.402303406321725,1.86729097324505e-08,3.46294741497036e-07
"RP11-1398P2.1",0.0940260235206573,5.28816803622999e-06,4.89141322364563e-06
"FAM53A",-0.778690526429952,3.39846957130599e-07,1.29860528061388e-06
"SLBP",0.0714450582384766,4.78549330623242e-05,4.54944716641731e-05
"RP11-572O17.1",-0.176017490004036,1.91584053854942e-06,2.29420266241786e-06
"TMEM129",-0.546439279216361,7.86502957930816e-06,1.19471685816477e-05
"TACC3",1.15312092812935,1.53752738736998e-05,6.36316587500803e-06
"FGFR3",-2.77445934883636,6.34878930903318e-08,6.27659218963377e-06
"LETM1",-0.0193110706208754,1.34407604254179e-05,1.36353554464458e-05
"WHSC1",-0.512252481853524,9.53438770938923e-06,1.40249370306299e-05
"NELFA",-0.765480918359624,8.52605058383691e-06,1.51936817831824e-05
"C4orf48",-0.243475822187495,0.000106211510558179,0.00012592142537686
"NAT8L",-0.311787477290825,1.19506622287683e-07,3.89581584184165e-07
"POLN",0.306333203416802,1.14651665757246e-06,7.35876325681201e-07
"RP11-317B7.3",0,0,0
"HAUS3",0.821651041842592,8.87710128680697e-06,4.58840532483572e-06
"MXD4",-0.135927174344745,2.34681129517438e-05,2.58855319269034e-05
"ZFYVE28",1.43698006326304,9.91158048598473e-06,3.03007898809906e-06
"RP11-478C1.7",0.00537782712473051,3.7345819464901e-09,0
"RNF4",0.215939936843169,1.57972816336531e-05,1.34622080756973e-05
"FAM193A",0.0213446139743614,6.51684549662523e-06,6.40645271769516e-06
"TNIP2",0.242390301723202,2.50179644595372e-05,2.09941187032578e-05
"SH3BP2",0.857047447910359,1.94721102689994e-05,1.03022685595368e-05
"ADD1",-0.256850809848341,2.6608896368742e-05,3.19889767457887e-05
"MFSD10",-0.689953537415085,4.53154173387109e-05,7.37174930961815e-05
"NOP14-AS1",-0.220418475519924,2.7934672959746e-06,3.41966057228323e-06
"NOP14",-0.128752782901641,8.46629727269306e-06,9.34995802041996e-06
"GRK4",-0.361656505547049,2.0017359233187e-06,2.85693161735054e-06
"HTT-AS",0.0107356821482897,7.46916389298021e-09,0
"HTT",-0.252738972383036,1.18647668439991e-05,1.43279449294398e-05
"MSANTD1",-0.251764860951408,1.30710368127154e-07,3.46294741497036e-07
"RGS12",-0.172389777895822,1.36386932685819e-05,1.54966896819923e-05
"HGFAC",-0.277280472176241,3.7345819464901e-09,2.16434213435647e-07
"DOK7",-0.626043170704285,3.771927765955e-07,1.12545790986537e-06
"LRPAP1",0.172351152849003,0.000198074757277942,0.000175658007624371
"AL590235.1",0.00537782712473051,3.7345819464901e-09,0
"RP11-529E10.7",0.143482622036726,1.04568294501723e-07,0
"RP3-368B9.2",0,0,0
"RP3-513G18.2",0,0,0
"AC141928.1",-0.0611358689104228,0,4.32868426871295e-08
"ADRA2C",-0.423616463615645,3.7345819464901e-09,3.46294741497036e-07
"OTOP1",0,0,0
"TMEM128",-0.105681485952735,2.02451687319228e-05,2.18598555570004e-05
"LYAR",1.55560634260473,7.72685004728802e-05,2.56258108707806e-05
"ZBTB49",0.257009806907816,2.00547050526519e-06,1.51503949404953e-06
"RP11-265O12.1",0.0872163253273293,1.08302876448213e-07,4.32868426871295e-08
"NSG1",1.80333974546022,3.5478528491656e-06,3.03007898809906e-07
"STX18",0.11638103962239,1.42548992897527e-05,1.30726264915131e-05
"STX18-AS1",0.16711813945286,5.11637726669144e-07,3.46294741497036e-07
"LINC01396",0,0,0
"MSX1",-0.0245248867208709,7.91731372655902e-07,8.2245001105546e-07
"CYTL1",1.68978106419581,3.6225444880954e-06,4.32868426871295e-07
"STK32B",-0.872812886714426,3.02501137665698e-07,1.38517896598814e-06
"EVC2",-0.0233073461829473,7.50650971244511e-07,7.7916316836833e-07
"EVC",-0.17164097123861,1.56852441752584e-07,3.03007898809906e-07
"CRMP1",-0.0266159260730343,1.94198261217485e-07,2.16434213435647e-07
"C4orf50",0.191454146310215,1.41914113966624e-07,0
"JAKMIP1",2.65004087533121,7.45049098324776e-06,3.46294741497036e-07
"RP11-586D19.1",0.152790205012735,4.96699398883184e-07,3.46294741497036e-07
"RP11-586D19.2",0.269514372069182,2.05402007056956e-07,0
"RP11-1406H17.1",0.0266908844186505,1.86729097324505e-08,0
"WFS1",-1.31468995857219,3.23041338371394e-06,9.52310539116848e-06
"PPP2R2C",-0.271922617152682,7.46916389298021e-09,2.16434213435647e-07
"MAN2B2",0.187567901702557,1.04418911223863e-05,9.04695012161006e-06
"MRFAP1",-0.609756485180804,9.32637149496973e-05,0.000142846580867527
"RP11-539L10.3",-0.949769893680034,3.77566234790149e-06,8.2245001105546e-06
"AC093323.3",-1.1717099777793,3.53664910332613e-06,9.22009749235857e-06
"RP11-539L10.2",0.920758840116058,2.53204655972029e-06,8.65736853742589e-07
"S100P",-5.68439369249563,5.30310636401595e-06,0.000323136280659421
"MRFAP1L1",-0.417190794149598,1.79670737445639e-05,2.43272055901668e-05
"BLOC1S4",-0.469165529301774,2.17987548216627e-05,3.05605109371134e-05
"KIAA0232",-0.678163983366911,9.76966637201811e-06,1.62325660076735e-05
"TBC1D14",-0.232423747262303,1.09049792837511e-05,1.29860528061388e-05
"RP11-367J11.2",0.10392276697376,7.46916389298021e-08,0
